[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[DTPO] it=28/150 step=279972 J_new=0.0035 kept mode=full gate=revert(1) cand=39.20% leaves=16 survival=39.42% best=39.42% std=32.9%
[DTPO] it=29/150 step=289971 J_new=0.0043 kept mode=full gate=revert(2) cand=39.27% leaves=16 survival=39.42% best=39.42% std=32.9%
[DTPO] it=30/150 step=299970 J_new=0.0040 kept mode=full gate=accept cand=40.70% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=31/150 step=309969 J_new=0.0033 kept mode=full gate=revert(1) cand=39.85% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=32/150 step=319968 J_new=0.0030 kept mode=full gate=revert(2) cand=39.27% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=33/150 step=329967 J_new=0.0032 kept mode=full gate=revert(3) cand=38.79% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=34/150 step=339966 J_new=0.0032 kept mode=full gate=revert(4) cand=26.98% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=35/150 step=349965 J_new=0.0046 kept mode=full gate=revert(5) cand=36.98% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=36/150 step=359964 J_new=0.0030 kept mode=full gate=revert(6) cand=18.48% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=37/150 step=369963 J_new=0.0034 kept mode=full gate=revert(7) cand=40.43% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=38/150 step=379962 J_new=0.0034 kept mode=full gate=revert(8) cand=34.33% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=39/150 step=389961 J_new=0.0045 kept mode=full gate=revert(9) cand=39.20% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=40/150 step=399960 J_new=0.0050 kept mode=full gate=revert(10) cand=29.73% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=41/150 step=409959 J_new=0.0029 kept mode=full gate=revert(11) cand=39.27% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=42/150 step=419958 J_new=0.0042 kept mode=full gate=revert(12) cand=39.27% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=43/150 step=429957 J_new=0.0036 kept mode=full gate=revert(13) cand=39.20% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=44/150 step=439956 J_new=0.0032 kept mode=full gate=revert(14) cand=25.91% leaves=16 survival=40.70% best=40.70% std=33.8%
[DTPO] it=45/150 step=449955 J_new=0.0030 kept mode=full gate=accept cand=40.85% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=46/150 step=459954 J_new=0.0043 kept mode=full gate=revert(1) cand=39.05% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=47/150 step=469953 J_new=0.0038 kept mode=full gate=revert(2) cand=26.54% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=48/150 step=479952 J_new=0.0045 kept mode=full gate=revert(3) cand=26.11% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=49/150 step=489951 J_new=0.0019 kept mode=full gate=revert(4) cand=13.62% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=50/150 step=499950 J_new=0.0036 kept mode=full gate=revert(5) cand=18.18% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=51/150 step=509949 J_new=0.0029 kept mode=full gate=revert(6) cand=27.09% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=52/150 step=519948 J_new=0.0032 kept mode=full gate=revert(7) cand=35.79% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=53/150 step=529947 J_new=0.0034 kept mode=full gate=revert(8) cand=23.75% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=54/150 step=539946 J_new=0.0050 kept mode=full gate=revert(9) cand=31.22% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=55/150 step=549945 J_new=0.0028 kept mode=full gate=revert(10) cand=36.67% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=56/150 step=559944 J_new=0.0032 kept mode=full gate=accept cand=40.85% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=57/150 step=569943 J_new=0.0031 kept mode=full gate=revert(1) cand=30.00% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=58/150 step=579942 J_new=0.0042 kept mode=full gate=revert(2) cand=40.04% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=59/150 step=589941 J_new=0.0041 kept mode=full gate=revert(3) cand=27.56% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=60/150 step=599940 J_new=0.0030 kept mode=full gate=revert(4) cand=28.72% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=61/150 step=609939 J_new=0.0038 kept mode=full gate=revert(5) cand=40.04% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=62/150 step=619938 J_new=0.0032 kept mode=full gate=revert(6) cand=30.40% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=63/150 step=629937 J_new=0.0035 kept mode=full gate=revert(7) cand=21.97% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=64/150 step=639936 J_new=0.0031 kept mode=full gate=revert(8) cand=30.42% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=65/150 step=649935 J_new=0.0038 kept mode=full gate=revert(9) cand=21.83% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=66/150 step=659934 J_new=0.0027 kept mode=full gate=revert(10) cand=25.21% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=67/150 step=669933 J_new=0.0028 kept mode=full gate=revert(11) cand=24.67% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=68/150 step=679932 J_new=0.0030 kept mode=full gate=revert(12) cand=31.04% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=69/150 step=689931 J_new=0.0041 kept mode=full gate=revert(13) cand=33.64% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=70/150 step=699930 J_new=0.0035 kept mode=full gate=revert(14) cand=29.35% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=71/150 step=709929 J_new=0.0011 kept mode=full gate=revert(15) cand=39.77% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=72/150 step=719928 J_new=0.0033 kept mode=full gate=revert(16) cand=24.50% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=73/150 step=729927 J_new=0.0030 kept mode=full gate=revert(17) cand=39.15% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=74/150 step=739926 J_new=0.0030 kept mode=full gate=revert(18) cand=26.29% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=75/150 step=749925 J_new=0.0038 kept mode=full gate=revert(19) cand=28.22% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=76/150 step=759924 J_new=0.0041 kept mode=full gate=revert(20) cand=21.56% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=77/150 step=769923 J_new=0.0024 kept mode=full gate=revert(21) cand=40.04% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=78/150 step=779922 J_new=0.0023 kept mode=full gate=revert(22) cand=27.80% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=79/150 step=789921 J_new=0.0019 kept mode=full gate=revert(23) cand=39.41% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=80/150 step=799920 J_new=0.0036 kept mode=full gate=revert(24) cand=30.91% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=81/150 step=809919 J_new=0.0028 kept mode=full gate=revert(25) cand=29.97% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=82/150 step=819918 J_new=0.0033 kept mode=full gate=revert(26) cand=31.50% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=83/150 step=829917 J_new=0.0042 kept mode=full gate=revert(27) cand=17.86% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=84/150 step=839916 J_new=0.0026 kept mode=full gate=revert(28) cand=26.99% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=85/150 step=849915 J_new=0.0030 kept mode=full gate=revert(29) cand=20.10% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=86/150 step=859914 J_new=0.0029 kept mode=full gate=revert(30) cand=31.21% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=87/150 step=869913 J_new=0.0036 kept mode=full gate=revert(31) cand=17.81% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=88/150 step=879912 J_new=0.0072 kept mode=full gate=revert(32) cand=38.05% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=89/150 step=889911 J_new=0.0031 kept mode=full gate=revert(33) cand=31.71% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=90/150 step=899910 J_new=0.0019 kept mode=full gate=revert(34) cand=20.42% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=91/150 step=909909 J_new=0.0030 kept mode=full gate=revert(35) cand=27.67% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=92/150 step=919908 J_new=0.0028 kept mode=full gate=revert(36) cand=31.42% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=93/150 step=929907 J_new=0.0044 kept mode=full gate=revert(37) cand=31.61% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=94/150 step=939906 J_new=0.0043 kept mode=full gate=revert(38) cand=27.56% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=95/150 step=949905 J_new=-0.0226 revert mode=full gate=hold cand=40.85% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=96/150 step=959904 J_new=0.0039 kept mode=full gate=revert(39) cand=26.91% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=97/150 step=969903 J_new=0.0028 kept mode=full gate=revert(40) cand=29.38% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=98/150 step=979902 J_new=0.0042 kept mode=full gate=revert(41) cand=27.49% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=99/150 step=989901 J_new=0.0028 kept mode=full gate=revert(42) cand=27.50% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=100/150 step=999900 J_new=0.0021 kept mode=full gate=revert(43) cand=40.39% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=101/150 step=1009899 J_new=0.0027 kept mode=full gate=revert(44) cand=20.06% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=102/150 step=1019898 J_new=0.0013 kept mode=full gate=revert(45) cand=36.39% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=103/150 step=1029897 J_new=0.0033 kept mode=full gate=revert(46) cand=26.90% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=104/150 step=1039896 J_new=0.0034 kept mode=full gate=revert(47) cand=40.24% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=105/150 step=1049895 J_new=0.0032 kept mode=full gate=revert(48) cand=29.93% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=106/150 step=1059894 J_new=0.0043 kept mode=full gate=revert(49) cand=28.60% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=107/150 step=1069893 J_new=0.0063 kept mode=full gate=revert(50) cand=23.10% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=108/150 step=1079892 J_new=0.0027 kept mode=full gate=revert(51) cand=30.94% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=109/150 step=1089891 J_new=0.0038 kept mode=full gate=revert(52) cand=25.09% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=110/150 step=1099890 J_new=0.0039 kept mode=full gate=revert(53) cand=39.14% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=111/150 step=1109889 J_new=0.0022 kept mode=full gate=revert(54) cand=31.62% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=112/150 step=1119888 J_new=0.0041 kept mode=full gate=revert(55) cand=39.41% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=113/150 step=1129887 J_new=0.0033 kept mode=full gate=revert(56) cand=40.38% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=114/150 step=1139886 J_new=0.0070 kept mode=full gate=revert(57) cand=30.29% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=115/150 step=1149885 J_new=0.0052 kept mode=full gate=revert(58) cand=19.28% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=116/150 step=1159884 J_new=0.0026 kept mode=full gate=revert(59) cand=30.86% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=117/150 step=1169883 J_new=0.0034 kept mode=full gate=revert(60) cand=26.70% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=118/150 step=1179882 J_new=0.0044 kept mode=full gate=revert(61) cand=27.15% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=119/150 step=1189881 J_new=0.0046 kept mode=full gate=revert(62) cand=39.13% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=120/150 step=1199880 J_new=0.0059 kept mode=full gate=revert(63) cand=40.24% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=121/150 step=1209879 J_new=0.0032 kept mode=full gate=revert(64) cand=27.78% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=122/150 step=1219878 J_new=0.0034 kept mode=full gate=revert(65) cand=32.60% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=123/150 step=1229877 J_new=0.0029 kept mode=full gate=revert(66) cand=29.31% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=124/150 step=1239876 J_new=0.0031 kept mode=full gate=revert(67) cand=31.99% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=125/150 step=1249875 J_new=0.0028 kept mode=full gate=revert(68) cand=28.52% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=126/150 step=1259874 J_new=0.0017 kept mode=full gate=revert(69) cand=27.62% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=127/150 step=1269873 J_new=0.0040 kept mode=full gate=revert(70) cand=40.38% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=128/150 step=1279872 J_new=0.0026 kept mode=full gate=revert(71) cand=31.90% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=129/150 step=1289871 J_new=0.0047 kept mode=full gate=revert(72) cand=37.83% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=130/150 step=1299870 J_new=0.0035 kept mode=full gate=revert(73) cand=40.24% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=131/150 step=1309869 J_new=0.0026 kept mode=full gate=revert(74) cand=21.59% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=132/150 step=1319868 J_new=0.0033 kept mode=full gate=revert(75) cand=29.52% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=133/150 step=1329867 J_new=0.0017 kept mode=full gate=revert(76) cand=27.67% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=134/150 step=1339866 J_new=0.0029 kept mode=full gate=revert(77) cand=25.69% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=135/150 step=1349865 J_new=0.0038 kept mode=full gate=revert(78) cand=28.76% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=136/150 step=1359864 J_new=0.0017 kept mode=full gate=revert(79) cand=39.78% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=137/150 step=1369863 J_new=0.0039 kept mode=full gate=revert(80) cand=27.24% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=138/150 step=1379862 J_new=0.0015 kept mode=full gate=revert(81) cand=27.41% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=139/150 step=1389861 J_new=0.0028 kept mode=full gate=revert(82) cand=39.27% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=140/150 step=1399860 J_new=0.0027 kept mode=full gate=revert(83) cand=29.50% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=141/150 step=1409859 J_new=0.0032 kept mode=full gate=revert(84) cand=20.05% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=142/150 step=1419858 J_new=0.0061 kept mode=full gate=revert(85) cand=31.51% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=143/150 step=1429857 J_new=0.0037 kept mode=full gate=revert(86) cand=40.43% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=144/150 step=1439856 J_new=0.0037 kept mode=full gate=revert(87) cand=15.35% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=145/150 step=1449855 J_new=0.0026 kept mode=full gate=revert(88) cand=26.39% leaves=16 survival=40.85% best=40.85% std=33.9%
[DTPO] it=146/150 step=1459854 J_new=0.0144 kept mode=full gate=accept cand=41.20% leaves=16 survival=41.20% best=41.20% std=33.5%
[DTPO] it=147/150 step=1469853 J_new=0.0026 kept mode=full gate=accept cand=41.69% leaves=16 survival=41.69% best=41.69% std=33.3%
[DTPO] it=148/150 step=1479852 J_new=0.0034 kept mode=full gate=revert(1) cand=36.98% leaves=16 survival=41.69% best=41.69% std=33.3%
[DTPO] it=149/150 step=1489851 J_new=0.0023 kept mode=full gate=revert(2) cand=14.60% leaves=16 survival=41.69% best=41.69% std=33.3%
[DTPO] it=150/150 step=1499850 J_new=0.0039 kept mode=full gate=revert(3) cand=40.49% leaves=16 survival=41.69% best=41.69% std=33.3%
[DTPO] stored 5 candidate trees for final selection (cheap survivals: ['41.7%', '41.2%', '40.8%', '40.8%', '40.7%']). Run dtpo_select.py --ckpt <ckpt> --episodes 100 to pick the honest best.
