Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[HYBRID] warm-start from /rds/general/user/ssl125/home/RL2Grid_full/checkpoint/final_PPO_bus14_T_0_0__I__1775940444_3936.tar: {'mode': 'soft', 'n_samples': 20000, 'n_actions': 50, 'n_leaves': 16, 'max_depth': 9, 'fidelity': 0.6498, 'weighted_fidelity': 0.8141073463021605, 'curated': False, 'dagger_rounds': 0}
[DTPO] deterministic eval on 40 fixed chronics (of 1004): ids=[0, 25, 51, 77, 102, 128, 154, 180, 205, 231, 257, 282, 308, 334, 360, 385, 411, 437, 462, 488, 514, 540, 565, 591, 617, 642, 668, 694, 720, 745, 771, 797, 822, 848, 874, 900, 925, 951, 977, 1003]
[DTPO] it=1/150 step=9999 J_new=0.0071 kept mode=full gate=accept cand=51.22% leaves=16 survival=51.22% best=51.22% std=19.1%
[DTPO] it=2/150 step=19998 J_new=0.0053 kept mode=leaf gate=accept cand=51.22% leaves=16 survival=51.22% best=51.22% std=19.1%
[DTPO] it=3/150 step=29997 J_new=0.0063 kept mode=leaf gate=accept cand=53.40% leaves=16 survival=53.40% best=53.40% std=16.9%
[DTPO] it=4/150 step=39996 J_new=0.0079 kept mode=leaf gate=accept cand=53.40% leaves=16 survival=53.40% best=53.40% std=16.9%
[DTPO] it=5/150 step=49995 J_new=0.0088 kept mode=leaf gate=accept cand=53.40% leaves=16 survival=53.40% best=53.40% std=16.9%
[DTPO] it=6/150 step=59994 J_new=0.0099 kept mode=full gate=revert(1) cand=52.73% leaves=16 survival=53.40% best=53.40% std=16.9%
[DTPO] it=7/150 step=69993 J_new=0.0084 kept mode=leaf gate=accept cand=53.40% leaves=16 survival=53.40% best=53.40% std=16.9%
[DTPO] it=8/150 step=79992 J_new=0.0105 kept mode=leaf gate=accept cand=53.40% leaves=16 survival=53.40% best=53.40% std=16.9%
[DTPO] it=9/150 step=89991 J_new=0.0117 kept mode=leaf gate=accept cand=53.40% leaves=16 survival=53.40% best=53.40% std=16.9%
[DTPO] it=10/150 step=99990 J_new=0.0141 kept mode=leaf gate=accept cand=53.40% leaves=16 survival=53.40% best=53.40% std=16.9%
[DTPO] it=11/150 step=109989 J_new=0.0146 kept mode=full gate=revert(1) cand=50.19% leaves=16 survival=53.40% best=53.40% std=16.9%
[DTPO] it=12/150 step=119988 J_new=0.0102 kept mode=leaf gate=accept cand=53.40% leaves=16 survival=53.40% best=53.40% std=16.9%
[DTPO] it=13/150 step=129987 J_new=0.0123 kept mode=leaf gate=accept cand=53.40% leaves=16 survival=53.40% best=53.40% std=16.9%
[DTPO] it=14/150 step=139986 J_new=0.0125 kept mode=leaf gate=accept cand=53.40% leaves=16 survival=53.40% best=53.40% std=16.9%
[DTPO] it=15/150 step=149985 J_new=0.0135 kept mode=leaf gate=accept cand=60.09% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=16/150 step=159984 J_new=0.0127 kept mode=full gate=revert(1) cand=49.42% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=17/150 step=169983 J_new=0.0085 kept mode=leaf gate=accept cand=60.09% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=18/150 step=179982 J_new=0.0090 kept mode=leaf gate=accept cand=60.09% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=19/150 step=189981 J_new=0.0099 kept mode=leaf gate=accept cand=60.09% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=20/150 step=199980 J_new=0.0107 kept mode=leaf gate=revert(1) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=21/150 step=209979 J_new=0.0072 kept mode=full gate=revert(2) cand=46.17% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=22/150 step=219978 J_new=0.0056 kept mode=leaf gate=revert(3) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=23/150 step=229977 J_new=0.0043 kept mode=leaf gate=revert(4) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=24/150 step=239976 J_new=0.0042 kept mode=leaf gate=revert(5) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=25/150 step=249975 J_new=0.0046 kept mode=leaf gate=revert(6) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=26/150 step=259974 J_new=0.0042 kept mode=full gate=revert(7) cand=46.43% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=27/150 step=269973 J_new=0.0040 kept mode=leaf gate=revert(8) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=28/150 step=279972 J_new=0.0043 kept mode=leaf gate=revert(9) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=29/150 step=289971 J_new=0.0038 kept mode=leaf gate=revert(10) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=30/150 step=299970 J_new=0.0041 kept mode=leaf gate=revert(11) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=31/150 step=309969 J_new=0.0039 kept mode=full gate=revert(12) cand=47.21% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=32/150 step=319968 J_new=0.0040 kept mode=leaf gate=accept cand=60.09% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=33/150 step=329967 J_new=0.0072 kept mode=leaf gate=revert(1) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=34/150 step=339966 J_new=0.0060 kept mode=leaf gate=revert(2) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=35/150 step=349965 J_new=0.0050 kept mode=leaf gate=revert(3) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=36/150 step=359964 J_new=0.0038 kept mode=full gate=revert(4) cand=50.16% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=37/150 step=369963 J_new=0.0035 kept mode=leaf gate=revert(5) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=38/150 step=379962 J_new=0.0032 kept mode=leaf gate=revert(6) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=39/150 step=389961 J_new=0.0033 kept mode=leaf gate=revert(7) cand=53.40% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=40/150 step=399960 J_new=0.0033 kept mode=leaf gate=accept cand=60.09% leaves=16 survival=60.09% best=60.09% std=6.0%
[DTPO] it=41/150 step=409959 J_new=0.0061 kept mode=full gate=revert(1) cand=43.69% leaves=16 survival=60.09% best=60.09% std=6.0%
